,train,val,test
TCGA-M7-A725-01Z-00-DX1.39C22396-977C-466A-A79B-5B0C26362141,True,False,False
TCGA-V1-A8WW-01Z-00-DX1.19E341EB-92C6-4E41-B35D-103FDD9E1C00,True,False,False
TCGA-HC-7211-01Z-00-DX1.59ee78f9-0af3-4b3b-be43-128a59174f21,True,False,False
TCGA-CH-5765-01Z-00-DX1.ee77679a-ef5a-4326-b72c-497532f60fb0,True,False,False
TCGA-EJ-5511-01Z-00-DX1.45a97ef9-90fb-400d-9bdb-ebe8776e228b,True,False,False
TCGA-EJ-5502-01Z-00-DX1.9caa4792-06a2-431d-bec3-8b17f41453fe,True,False,False
TCGA-V1-A8WN-01Z-00-DX1.BE5E60A2-FF72-421B-A356-7644493DC708,True,False,False
TCGA-XJ-A83H-01Z-00-DX1.D082B6C4-A54C-47D2-ACAB-E97A0D721236,True,False,False
TCGA-EJ-7794-01Z-00-DX1.6c647aa0-664d-46b5-98d5-049763627857,True,False,False
TCGA-G9-6365-01Z-00-DX1.58e1ed37-d7bb-4f41-b5a1-ad92af2b0ac8,True,False,False
TCGA-G9-6385-01Z-00-DX1.e75b4a90-f29f-4e80-a0a6-f2fb80d0e2d8,True,False,False
TCGA-FC-A8O0-01Z-00-DX1.BBBC76A6-FA46-47EA-A727-71C99AD079FD,True,False,False
TCGA-KK-A8I8-01Z-00-DX1.9C138C77-7DD7-4EE0-A34C-D4B629E18087,True,False,False
TCGA-EJ-5531-01Z-00-DX1.c6ca0cde-3ebc-4de9-8a53-e666239deba3,True,False,False
TCGA-J4-A83K-01Z-00-DX1.7A8B686F-E4E3-48DF-8761-9B3923D38463,True,False,False
TCGA-EJ-A46D-01Z-00-DX1.194EFBA6-C16F-42CD-99FD-27842B85504B,True,False,False
TCGA-KK-A8ID-01Z-00-DX1.66002C96-1473-4F59-AA01-5540664866D2,True,False,False
TCGA-G9-6336-01Z-00-DX1.ec538aa0-4ecf-412c-9a5f-4babd4201307,True,False,False
TCGA-EJ-7784-01Z-00-DX1.9accc8f4-1b74-4e0f-8197-47a043c56dc0,True,False,False
TCGA-J4-A83M-01Z-00-DX1.EB350313-C46E-4B5E-9974-A4C2241E0DE0,True,False,False
TCGA-KK-A8I4-01Z-00-DX1.5331B969-783B-4549-B187-C267497C5BBD,True,False,False
TCGA-HC-8213-01Z-00-DX1.30F3004A-B2F4-42E6-A887-8C219617778E,True,False,False
TCGA-G9-6333-01Z-00-DX1.930417fd-52d1-4993-938c-e0127300b0b1,True,False,False
TCGA-EJ-5496-01Z-00-DX1.bdc719db-96ae-42bb-b82f-9cf6e6f957d5,True,False,False
TCGA-2A-A8VL-01Z-00-DX1.2C2BD6EF-EC17-4117-AE89-A22B67AFB233,True,False,False
TCGA-V1-A8MG-01Z-00-DX1.E141371C-B88D-4EE9-B65E-9C9DEC4EAA70,True,False,False
TCGA-G9-6370-01Z-00-DX1.6350a132-43b7-4b2e-9c83-23e7f00b60ff,True,False,False
TCGA-V1-A8X3-01Z-00-DX1.BFEC3A80-29BC-4E21-9A04-5AF53603313D,True,False,False
TCGA-V1-A8MU-01Z-00-DX1.2C9CED13-5C2C-4FFB-AB0B-3904BAA4FEFF,True,False,False
TCGA-EJ-5505-01Z-00-DX1.8e43f020-053f-47d9-842d-4d30a776ffd2,True,False,False
TCGA-EJ-7331-01Z-00-DX1.2b4966e3-3237-40d3-9391-b3c908eb43f4,True,False,False
TCGA-EJ-5503-01Z-00-DX1.ba2ee0d2-915a-45bd-b492-ad5973d596bf,True,False,False
TCGA-2A-A8W1-01Z-00-DX1.0CA35481-A243-4722-B3E5-4FB25EC9F6C0,True,False,False
TCGA-EJ-7786-01Z-00-DX1.e11a699a-7646-4c16-bc3f-5ffe6078b556,True,False,False
TCGA-HC-7080-01Z-00-DX1.c979be6a-e7c9-4840-8555-6f34499dd2bf,True,False,False
TCGA-HC-7821-01Z-00-DX1.85c082ca-1159-4cd1-b003-fed32f2ddf9e,True,False,False
TCGA-KK-A6E2-01Z-00-DX1.6FD46FC9-EE08-41C0-A11E-B4AEF7AA4B38,True,False,False
TCGA-KK-A8II-01Z-00-DX1.2AF0AC96-1017-42CE-9BC6-D9EAED43C0BD,False,True,False
TCGA-EJ-7327-01Z-00-DX1.9a14d0f4-ea3c-4b70-9eec-ab399fb72565,False,True,False
TCGA-HC-7081-01Z-00-DX1.d4118273-e95d-41ed-9154-188ef3e005a4,False,True,False
TCGA-HC-7209-01Z-00-DX1.ccf1d3c8-0351-4b7e-8539-0817ce3b8364,False,True,False
TCGA-XQ-A8TA-01Z-00-DX1.D1346DCD-E0CC-4914-967E-49B4E901836C,False,True,False
TCGA-XQ-A8TA-01Z-00-DX2.72FEBBA8-FCE5-4A41-BA75-E528918DDBBD,False,True,False
TCGA-EJ-7788-01Z-00-DX1.1a8a304e-5089-42f2-8275-07e5f20ebc67,False,True,False
TCGA-YL-A8SC-01Z-00-DX1.B8CD6404-5586-44B1-A7AF-B7054BFA68B3,False,True,False
TCGA-YL-A8SJ-01Z-00-DX3.C3493DD6-8AB2-42D2-A9A3-A155324D2735,False,True,False
TCGA-XA-A8JR-01Z-00-DX1.E31C544F-F56B-4331-8024-132BB6FA11E2,False,True,False
TCGA-YL-A8SO-01Z-00-DX1.88A5DA1C-0C10-471D-8328-F99106923532,False,True,False
TCGA-Y6-A8TL-01Z-00-DX3.5E46977F-4144-486B-8955-717A833291D7,False,True,False
TCGA-G9-6494-01Z-00-DX1.023d173a-85dc-4814-9c1e-449f491eb444,False,True,False
TCGA-CH-5761-01Z-00-DX1.8a1146c7-cd4b-40fd-b609-cc2b80060d56,False,True,False
TCGA-G9-6384-01Z-00-DX1.5f44fa1f-bedb-45b7-829d-c60731e4d236,False,True,False
TCGA-KK-A8IF-01Z-00-DX1.D89CE36A-8166-4CA5-82DE-A937ABBF14D0,False,True,False
TCGA-EJ-5530-01Z-00-DX1.4f83f733-4b4a-4ede-b0e9-9a782325a653,False,True,False
TCGA-HC-A4ZV-01Z-00-DX1.74103CE2-AD31-4DAE-A812-47568B9BD19E,False,True,False
TCGA-G9-6367-01Z-00-DX1.0f5d51fc-42f6-41ee-9419-b547df5e7f8e,False,True,False
TCGA-VP-A87K-01Z-00-DX1.A1BED19B-7C83-4B88-A869-B138713A2292,False,True,False
TCGA-G9-7510-01Z-00-DX1.1f670df9-1bc4-40bd-8a5f-3a14cd0d794b,False,True,False
TCGA-HC-8258-01Z-00-DX1.ac8865dd-1687-4afa-b536-c81d861c0837,False,True,False
TCGA-WW-A8ZI-01Z-00-DX8.4FF9463C-C78F-49BB-A073-B93B5722D705,False,True,False
TCGA-YL-A8SK-01Z-00-DX1.806C30FC-7C27-46A5-8EF7-BBCC5D8738DC,False,True,False
TCGA-YL-A9WI-01Z-00-DX1.7BEF88F1-9093-41C0-834C-7DD4A332455E,False,True,False
TCGA-EJ-7792-01Z-00-DX1.62662b7e-2130-4535-9ec4-3a5c9ce8dea0,False,True,False
TCGA-EJ-7789-01Z-00-DX1.1fe607cd-e166-4c16-8fc0-74bcca9b5975,False,True,False
TCGA-G9-7519-01Z-00-DX1.1858532a-d4db-4ee7-95d3-8d733694a275,False,True,False
TCGA-EJ-5498-01Z-00-DX1.e3398f7f-d032-41b5-8736-485db658eba6,False,True,False
TCGA-XJ-A83G-01Z-00-DX1.2E6C26F6-4E7E-4CBE-A1E4-C33AA4F25390,False,True,False
TCGA-YL-A8SB-01Z-00-DX1.6E3A9961-7A7E-456F-B703-4920FCC79425,False,True,False
TCGA-VP-A87B-01Z-00-DX1.E11AE7F4-676D-4A0E-A184-5BAE01ABD432,False,True,False
TCGA-G9-6351-01Z-00-DX1.53bfb95a-6a60-49dc-80e3-6ea0f4dc9d8d,False,True,False
TCGA-VP-A878-01Z-00-DX1.9FED3449-AC9E-4C21-BCAF-4138CEB5E5C2,False,True,False
TCGA-EJ-7782-01Z-00-DX1.ff736ebc-94c8-4ffd-b416-0830c4c11279,False,True,False
TCGA-V1-A8WV-01Z-00-DX1.1419FDEA-BA02-42C4-9FF0-6F1F284BC6F3,False,True,False
TCGA-FC-7708-01Z-00-DX1.393b7c70-fb4e-42cd-8725-ebab83a9400e,False,False,True
TCGA-KK-A8IH-01Z-00-DX1.16CFDCF5-205F-4A46-9CBD-C2CE14B1EA61,False,False,True
TCGA-EJ-5522-01Z-00-DX1.0358ea1e-8123-4c9a-885a-ac61722e3a69,False,False,True
TCGA-G9-6342-01Z-00-DX1.5ea9bcc5-b2ce-4aef-a89d-c02eb3fd8910,False,False,True
TCGA-EJ-5516-01Z-00-DX1.50003728-b68b-4e22-96d8-8fce43a03274,False,False,True
TCGA-G9-6363-01Z-00-DX1.390dc5bd-9d79-459c-8251-548c8f30cff0,False,False,True
TCGA-CH-5741-01Z-00-DX1.521619ea-bb1f-4bbf-8dff-1d69b6b45d08,False,False,True
TCGA-J4-A6G3-01Z-00-DX1.BDCBE64A-B59F-4735-B9B4-84BAF9CB1D23,False,False,True
TCGA-J4-A6M7-01Z-00-DX1.0B8011EA-86D2-4439-B8AA-C6EC3D5985A0,False,False,True
TCGA-FC-A5OB-01Z-00-DX1.0055A98C-140F-48D0-B4E8-F110BEF2C6BB,False,False,True
TCGA-CH-5751-01Z-00-DX1.6bacc42c-0cc1-4210-80b4-14695e4c6ba2,False,False,True
TCGA-V1-A8WS-01Z-00-DX1.78D6CA57-E1DB-4583-8A71-676FE5819C73,False,False,True
TCGA-TK-A8OK-01Z-00-DX1.84B8868B-A4BE-4DA6-9466-AE016DADC7C3,False,False,True
TCGA-XJ-A9DK-01Z-00-DX1.C57FD583-7FE9-48A0-BBF5-D15BE7F2873E,False,False,True
TCGA-2A-A8VT-01Z-00-DX1.F2CD9AAB-7B40-46A4-832B-1279A8A77737,False,False,True
TCGA-CH-5768-01Z-00-DX1.4c6626ea-a1fb-4aca-8970-a40035025174,False,False,True
TCGA-YL-A9WI-01Z-00-DX2.33951B3A-6591-471C-9F4F-EAAEF761CBEE,False,False,True
TCGA-HC-7233-01Z-00-DX1.f27b1b5d-4a74-4fa9-95b3-451e478d2691,False,False,True
TCGA-YL-A8SK-01Z-00-DX2.AFB7A0C8-33A5-4D5F-AA0F-428E79FD03F6,False,False,True
TCGA-HI-7170-01Z-00-DX1.a823f5e3-3285-4fa5-846e-aaa0d0ac0698,False,False,True
TCGA-CH-5753-01Z-00-DX1.c503402e-b8a1-471f-87fe-8aab40bec07a,False,False,True
TCGA-VP-A879-01Z-00-DX1.FC957319-7D9E-4480-B279-D42D5FFD2A4B,False,False,True
TCGA-HC-7075-01Z-00-DX1.38ecaf2d-62ed-4d1c-8e88-0e757cffe77c,False,False,True
